2024-03-05 15:20:06,493 DEBUG   HandlerThread:171866 [system_monitor.py:probe():223] {'os': 'Linux-5.15.133.1-microsoft-standard-WSL2-x86_64-with-glibc2.35', 'python': '3.10.12', 'heartbeatAt': '2024-03-05T14:20:06.418133', 'startedAt': '2024-03-05T14:20:05.764866', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '/home/sgeisser/git/plr-exercise/scripts/train.py', 'codePathLocal': 'scripts/train.py', 'codePath': 'scripts/train.py', 'git': {'remote': 'git@github.com:sgeisser1/plr-exercise.git', 'commit': 'abb781df223baea02d8e63b9baf1904c0ccc9d49'}, 'email': 'sgeisser@student.ethz.ch', 'root': '/home/sgeisser/git/plr-exercise', 'host': 'DESKTOP-HOME', 'username': 'sgeisser', 'executable': '/bin/python3', 'cpu_count': 8, 'cpu_count_logical': 16, 'cpu_freq': {'current': 3593.2430000000004, 'min': 0.0, 'max': 0.0}, 'cpu_freq_per_core': [{'current': 3593.243, 'min': 0.0, 'max': 0.0}, {'current': 3593.243, 'min': 0.0, 'max': 0.0}, {'current': 3593.243, 'min': 0.0, 'max': 0.0}, {'current': 3593.243, 'min': 0.0, 'max': 0.0}, {'current': 3593.243, 'min': 0.0, 'max': 0.0}, {'current': 3593.243, 'min': 0.0, 'max': 0.0}, {'current': 3593.243, 'min': 0.0, 'max': 0.0}, {'current': 3593.243, 'min': 0.0, 'max': 0.0}, {'current': 3593.243, 'min': 0.0, 'max': 0.0}, {'current': 3593.243, 'min': 0.0, 'max': 0.0}, {'current': 3593.243, 'min': 0.0, 'max': 0.0}, {'current': 3593.243, 'min': 0.0, 'max': 0.0}, {'current': 3593.243, 'min': 0.0, 'max': 0.0}, {'current': 3593.243, 'min': 0.0, 'max': 0.0}, {'current': 3593.243, 'min': 0.0, 'max': 0.0}, {'current': 3593.243, 'min': 0.0, 'max': 0.0}], 'disk': {'/': {'total': 1006.853931427002, 'used': 16.13460922241211}}, 'gpu': 'NVIDIA GeForce RTX 3060', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 3060', 'memory_total': 12884901888}], 'memory': {'total': 31.316707611083984}}
2024-03-05 15:20:06,493 INFO    HandlerThread:171866 [system_monitor.py:probe():224] Finished collecting system info
2024-03-05 15:20:06,493 INFO    HandlerThread:171866 [system_monitor.py:probe():227] Publishing system info
2024-03-05 15:20:06,494 INFO    HandlerThread:171866 [system_monitor.py:probe():229] Finished publishing system info
2024-03-05 15:20:06,495 DEBUG   SenderThread:171866 [sender.py:send():382] send: files
2024-03-05 15:20:06,495 INFO    SenderThread:171866 [sender.py:_save_file():1403] saving file wandb-metadata.json with policy now
2024-03-05 15:20:06,498 DEBUG   HandlerThread:171866 [handler.py:handle_request():146] handle_request: python_packages
2024-03-05 15:20:06,498 DEBUG   SenderThread:171866 [sender.py:send_request():409] send_request: python_packages
2024-03-05 15:20:06,499 DEBUG   HandlerThread:171866 [handler.py:handle_request():146] handle_request: stop_status
2024-03-05 15:20:06,499 DEBUG   SenderThread:171866 [sender.py:send_request():409] send_request: stop_status
2024-03-05 15:20:06,501 DEBUG   HandlerThread:171866 [handler.py:handle_request():146] handle_request: internal_messages
2024-03-05 15:20:06,730 DEBUG   HandlerThread:171866 [handler.py:handle_request():146] handle_request: log_artifact
2024-03-05 15:20:06,794 DEBUG   SenderThread:171866 [sender.py:send():382] send: telemetry
2024-03-05 15:20:06,795 DEBUG   SenderThread:171866 [sender.py:send_request():409] send_request: log_artifact
2024-03-05 15:20:07,060 DEBUG   HandlerThread:171866 [handler.py:handle_request():146] handle_request: partial_history
2024-03-05 15:20:07,066 DEBUG   HandlerThread:171866 [handler.py:handle_request():146] handle_request: partial_history
2024-03-05 15:20:07,070 DEBUG   HandlerThread:171866 [handler.py:handle_request():146] handle_request: partial_history
2024-03-05 15:20:07,077 DEBUG   HandlerThread:171866 [handler.py:handle_request():146] handle_request: partial_history
2024-03-05 15:20:07,087 DEBUG   HandlerThread:171866 [handler.py:handle_request():146] handle_request: partial_history
2024-03-05 15:20:07,098 DEBUG   HandlerThread:171866 [handler.py:handle_request():146] handle_request: partial_history
2024-03-05 15:20:07,101 INFO    wandb-upload_0:171866 [upload_job.py:push():131] Uploaded file /tmp/tmpvt2kfn3hwandb/oytttceh-wandb-metadata.json
2024-03-05 15:20:07,107 DEBUG   HandlerThread:171866 [handler.py:handle_request():146] handle_request: partial_history
2024-03-05 15:20:07,118 DEBUG   HandlerThread:171866 [handler.py:handle_request():146] handle_request: partial_history
2024-03-05 15:20:07,127 DEBUG   HandlerThread:171866 [handler.py:handle_request():146] handle_request: partial_history
2024-03-05 15:20:07,136 DEBUG   HandlerThread:171866 [handler.py:handle_request():146] handle_request: partial_history
2024-03-05 15:20:07,146 DEBUG   HandlerThread:171866 [handler.py:handle_request():146] handle_request: partial_history
2024-03-05 15:20:07,156 DEBUG   HandlerThread:171866 [handler.py:handle_request():146] handle_request: partial_history
2024-03-05 15:20:07,166 DEBUG   HandlerThread:171866 [handler.py:handle_request():146] handle_request: partial_history
2024-03-05 15:20:07,176 DEBUG   HandlerThread:171866 [handler.py:handle_request():146] handle_request: partial_history
2024-03-05 15:20:07,185 DEBUG   HandlerThread:171866 [handler.py:handle_request():146] handle_request: partial_history
2024-03-05 15:20:07,194 DEBUG   HandlerThread:171866 [handler.py:handle_request():146] handle_request: partial_history
2024-03-05 15:20:07,205 DEBUG   HandlerThread:171866 [handler.py:handle_request():146] handle_request: partial_history
2024-03-05 15:20:07,214 DEBUG   HandlerThread:171866 [handler.py:handle_request():146] handle_request: partial_history
2024-03-05 15:20:07,224 DEBUG   HandlerThread:171866 [handler.py:handle_request():146] handle_request: partial_history
2024-03-05 15:20:07,231 INFO    Thread-12 :171866 [dir_watcher.py:_on_file_created():271] file/dir created: /home/sgeisser/git/plr-exercise/wandb/run-20240305_152005-hjcqih7o/files/wandb-metadata.json
2024-03-05 15:20:07,231 INFO    Thread-12 :171866 [dir_watcher.py:_on_file_created():271] file/dir created: /home/sgeisser/git/plr-exercise/wandb/run-20240305_152005-hjcqih7o/files/requirements.txt
2024-03-05 15:20:07,233 DEBUG   HandlerThread:171866 [handler.py:handle_request():146] handle_request: partial_history
2024-03-05 15:20:07,243 DEBUG   HandlerThread:171866 [handler.py:handle_request():146] handle_request: partial_history
2024-03-05 15:20:07,253 DEBUG   HandlerThread:171866 [handler.py:handle_request():146] handle_request: partial_history
2024-03-05 15:20:07,263 DEBUG   HandlerThread:171866 [handler.py:handle_request():146] handle_request: partial_history
2024-03-05 15:20:07,272 DEBUG   HandlerThread:171866 [handler.py:handle_request():146] handle_request: partial_history
2024-03-05 15:20:07,282 DEBUG   HandlerThread:171866 [handler.py:handle_request():146] handle_request: partial_history
2024-03-05 15:20:07,292 DEBUG   HandlerThread:171866 [handler.py:handle_request():146] handle_request: partial_history
2024-03-05 15:20:07,302 DEBUG   HandlerThread:171866 [handler.py:handle_request():146] handle_request: partial_history
2024-03-05 15:20:07,311 DEBUG   HandlerThread:171866 [handler.py:handle_request():146] handle_request: partial_history
2024-03-05 15:20:07,322 DEBUG   HandlerThread:171866 [handler.py:handle_request():146] handle_request: partial_history
2024-03-05 15:20:07,332 DEBUG   HandlerThread:171866 [handler.py:handle_request():146] handle_request: partial_history
2024-03-05 15:20:07,341 DEBUG   HandlerThread:171866 [handler.py:handle_request():146] handle_request: partial_history
2024-03-05 15:20:07,351 DEBUG   HandlerThread:171866 [handler.py:handle_request():146] handle_request: partial_history
2024-03-05 15:20:07,362 DEBUG   HandlerThread:171866 [handler.py:handle_request():146] handle_request: partial_history
2024-03-05 15:20:07,371 DEBUG   HandlerThread:171866 [handler.py:handle_request():146] handle_request: partial_history
2024-03-05 15:20:07,380 DEBUG   HandlerThread:171866 [handler.py:handle_request():146] handle_request: partial_history
2024-03-05 15:20:07,389 DEBUG   HandlerThread:171866 [handler.py:handle_request():146] handle_request: partial_history
2024-03-05 15:20:07,399 DEBUG   HandlerThread:171866 [handler.py:handle_request():146] handle_request: partial_history
2024-03-05 15:20:07,407 DEBUG   HandlerThread:171866 [handler.py:handle_request():146] handle_request: partial_history
2024-03-05 15:20:07,416 DEBUG   HandlerThread:171866 [handler.py:handle_request():146] handle_request: partial_history
2024-03-05 15:20:07,426 DEBUG   HandlerThread:171866 [handler.py:handle_request():146] handle_request: partial_history
2024-03-05 15:20:07,435 DEBUG   HandlerThread:171866 [handler.py:handle_request():146] handle_request: partial_history
2024-03-05 15:20:07,445 DEBUG   HandlerThread:171866 [handler.py:handle_request():146] handle_request: partial_history
2024-03-05 15:20:07,455 INFO    SenderThread:171866 [sender.py:send_request_log_artifact():1470] logged artifact code_snapshot - {'id': 'QXJ0aWZhY3Q6NzQyMTQ4Nzcw', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjE0NTUxOTIxNw==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6NzQyMDA0MjAz', 'versionIndex': 2}}}
2024-03-05 15:20:07,455 DEBUG   SenderThread:171866 [sender.py:send():382] send: history
2024-03-05 15:20:07,456 DEBUG   SenderThread:171866 [sender.py:send_request():409] send_request: summary_record
2024-03-05 15:20:07,456 DEBUG   HandlerThread:171866 [handler.py:handle_request():146] handle_request: partial_history
2024-03-05 15:20:07,457 INFO    SenderThread:171866 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-03-05 15:20:07,458 DEBUG   SenderThread:171866 [sender.py:send():382] send: history
2024-03-05 15:20:07,458 DEBUG   SenderThread:171866 [sender.py:send_request():409] send_request: summary_record
2024-03-05 15:20:07,458 INFO    SenderThread:171866 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-03-05 15:20:07,458 DEBUG   SenderThread:171866 [sender.py:send():382] send: history
2024-03-05 15:20:07,458 DEBUG   SenderThread:171866 [sender.py:send_request():409] send_request: summary_record
2024-03-05 15:20:07,459 INFO    SenderThread:171866 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-03-05 15:20:07,459 DEBUG   SenderThread:171866 [sender.py:send():382] send: history
2024-03-05 15:20:07,459 DEBUG   SenderThread:171866 [sender.py:send_request():409] send_request: summary_record
2024-03-05 15:20:07,459 INFO    SenderThread:171866 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-03-05 15:20:07,459 DEBUG   SenderThread:171866 [sender.py:send():382] send: history
2024-03-05 15:20:07,459 DEBUG   SenderThread:171866 [sender.py:send_request():409] send_request: summary_record
2024-03-05 15:20:07,460 INFO    SenderThread:171866 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-03-05 15:20:07,460 DEBUG   SenderThread:171866 [sender.py:send():382] send: history
2024-03-05 15:20:07,460 DEBUG   SenderThread:171866 [sender.py:send_request():409] send_request: summary_record
2024-03-05 15:20:07,460 INFO    SenderThread:171866 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-03-05 15:20:07,460 DEBUG   SenderThread:171866 [sender.py:send():382] send: history
2024-03-05 15:20:07,460 DEBUG   SenderThread:171866 [sender.py:send_request():409] send_request: summary_record
2024-03-05 15:20:07,460 INFO    SenderThread:171866 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-03-05 15:20:07,461 DEBUG   SenderThread:171866 [sender.py:send():382] send: history
2024-03-05 15:20:07,461 DEBUG   SenderThread:171866 [sender.py:send_request():409] send_request: summary_record
2024-03-05 15:20:07,461 INFO    SenderThread:171866 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-03-05 15:20:07,461 DEBUG   SenderThread:171866 [sender.py:send():382] send: history
2024-03-05 15:20:07,461 DEBUG   SenderThread:171866 [sender.py:send_request():409] send_request: summary_record
2024-03-05 15:20:07,461 INFO    SenderThread:171866 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-03-05 15:20:07,462 DEBUG   SenderThread:171866 [sender.py:send():382] send: history
2024-03-05 15:20:07,462 DEBUG   SenderThread:171866 [sender.py:send_request():409] send_request: summary_record
2024-03-05 15:20:07,462 INFO    SenderThread:171866 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-03-05 15:20:07,462 DEBUG   SenderThread:171866 [sender.py:send():382] send: history
2024-03-05 15:20:07,462 DEBUG   SenderThread:171866 [sender.py:send_request():409] send_request: summary_record
2024-03-05 15:20:07,462 INFO    SenderThread:171866 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-03-05 15:20:07,462 DEBUG   SenderThread:171866 [sender.py:send():382] send: history
2024-03-05 15:20:07,463 DEBUG   SenderThread:171866 [sender.py:send_request():409] send_request: summary_record
2024-03-05 15:20:07,463 INFO    SenderThread:171866 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-03-05 15:20:07,463 DEBUG   SenderThread:171866 [sender.py:send():382] send: history
2024-03-05 15:20:07,463 DEBUG   SenderThread:171866 [sender.py:send_request():409] send_request: summary_record
2024-03-05 15:20:07,464 INFO    SenderThread:171866 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-03-05 15:20:07,464 DEBUG   SenderThread:171866 [sender.py:send():382] send: history
2024-03-05 15:20:07,464 DEBUG   SenderThread:171866 [sender.py:send_request():409] send_request: summary_record
2024-03-05 15:20:07,464 INFO    SenderThread:171866 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-03-05 15:20:07,464 DEBUG   SenderThread:171866 [sender.py:send():382] send: history
2024-03-05 15:20:07,464 DEBUG   SenderThread:171866 [sender.py:send_request():409] send_request: summary_record
2024-03-05 15:20:07,465 INFO    SenderThread:171866 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-03-05 15:20:07,465 DEBUG   SenderThread:171866 [sender.py:send():382] send: history
2024-03-05 15:20:07,465 DEBUG   SenderThread:171866 [sender.py:send_request():409] send_request: summary_record
2024-03-05 15:20:07,465 INFO    SenderThread:171866 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-03-05 15:20:07,465 DEBUG   SenderThread:171866 [sender.py:send():382] send: history
2024-03-05 15:20:07,465 DEBUG   SenderThread:171866 [sender.py:send_request():409] send_request: summary_record
2024-03-05 15:20:07,465 INFO    SenderThread:171866 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-03-05 15:20:07,465 DEBUG   SenderThread:171866 [sender.py:send():382] send: history
2024-03-05 15:20:07,466 DEBUG   SenderThread:171866 [sender.py:send_request():409] send_request: summary_record
2024-03-05 15:20:07,466 DEBUG   HandlerThread:171866 [handler.py:handle_request():146] handle_request: partial_history
2024-03-05 15:20:07,466 INFO    SenderThread:171866 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-03-05 15:20:07,466 DEBUG   SenderThread:171866 [sender.py:send():382] send: history
2024-03-05 15:20:07,467 DEBUG   SenderThread:171866 [sender.py:send_request():409] send_request: summary_record
2024-03-05 15:20:07,468 INFO    SenderThread:171866 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-03-05 15:20:07,468 DEBUG   SenderThread:171866 [sender.py:send():382] send: history
2024-03-05 15:20:07,468 DEBUG   SenderThread:171866 [sender.py:send_request():409] send_request: summary_record
2024-03-05 15:20:07,469 INFO    SenderThread:171866 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-03-05 15:20:07,469 DEBUG   SenderThread:171866 [sender.py:send():382] send: history
2024-03-05 15:20:07,469 DEBUG   SenderThread:171866 [sender.py:send_request():409] send_request: summary_record
2024-03-05 15:20:07,469 INFO    SenderThread:171866 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-03-05 15:20:07,469 DEBUG   SenderThread:171866 [sender.py:send():382] send: history
2024-03-05 15:20:07,469 DEBUG   SenderThread:171866 [sender.py:send_request():409] send_request: summary_record
2024-03-05 15:20:07,469 INFO    SenderThread:171866 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-03-05 15:20:07,469 DEBUG   SenderThread:171866 [sender.py:send():382] send: history
2024-03-05 15:20:07,470 DEBUG   SenderThread:171866 [sender.py:send_request():409] send_request: summary_record
2024-03-05 15:20:07,470 INFO    SenderThread:171866 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-03-05 15:20:07,470 DEBUG   SenderThread:171866 [sender.py:send():382] send: history
2024-03-05 15:20:07,470 DEBUG   SenderThread:171866 [sender.py:send_request():409] send_request: summary_record
2024-03-05 15:20:07,470 INFO    SenderThread:171866 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-03-05 15:20:07,470 DEBUG   SenderThread:171866 [sender.py:send():382] send: history
2024-03-05 15:20:07,471 DEBUG   SenderThread:171866 [sender.py:send_request():409] send_request: summary_record
2024-03-05 15:20:07,471 INFO    SenderThread:171866 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-03-05 15:20:07,471 DEBUG   SenderThread:171866 [sender.py:send():382] send: history
2024-03-05 15:20:07,471 DEBUG   SenderThread:171866 [sender.py:send_request():409] send_request: summary_record
2024-03-05 15:20:07,471 INFO    SenderThread:171866 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-03-05 15:20:07,471 DEBUG   SenderThread:171866 [sender.py:send():382] send: history
2024-03-05 15:20:07,472 DEBUG   SenderThread:171866 [sender.py:send_request():409] send_request: summary_record
2024-03-05 15:20:07,472 INFO    SenderThread:171866 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-03-05 15:20:07,472 DEBUG   SenderThread:171866 [sender.py:send():382] send: history
2024-03-05 15:20:07,472 DEBUG   SenderThread:171866 [sender.py:send_request():409] send_request: summary_record
2024-03-05 15:20:07,472 INFO    SenderThread:171866 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-03-05 15:20:07,472 DEBUG   SenderThread:171866 [sender.py:send():382] send: history
2024-03-05 15:20:07,472 DEBUG   SenderThread:171866 [sender.py:send_request():409] send_request: summary_record
2024-03-05 15:20:07,473 INFO    SenderThread:171866 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-03-05 15:20:07,473 DEBUG   SenderThread:171866 [sender.py:send():382] send: history
2024-03-05 15:20:07,473 DEBUG   SenderThread:171866 [sender.py:send_request():409] send_request: summary_record
2024-03-05 15:20:07,473 INFO    SenderThread:171866 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-03-05 15:20:07,473 DEBUG   SenderThread:171866 [sender.py:send():382] send: history
2024-03-05 15:20:07,473 DEBUG   SenderThread:171866 [sender.py:send_request():409] send_request: summary_record
2024-03-05 15:20:07,474 INFO    SenderThread:171866 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-03-05 15:20:07,474 DEBUG   SenderThread:171866 [sender.py:send():382] send: history
2024-03-05 15:20:07,474 DEBUG   SenderThread:171866 [sender.py:send_request():409] send_request: summary_record
2024-03-05 15:20:07,474 INFO    SenderThread:171866 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-03-05 15:20:07,474 DEBUG   SenderThread:171866 [sender.py:send():382] send: history
2024-03-05 15:20:07,474 DEBUG   SenderThread:171866 [sender.py:send_request():409] send_request: summary_record
2024-03-05 15:20:07,474 INFO    SenderThread:171866 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-03-05 15:20:07,475 DEBUG   SenderThread:171866 [sender.py:send():382] send: history
2024-03-05 15:20:07,475 DEBUG   SenderThread:171866 [sender.py:send_request():409] send_request: summary_record
2024-03-05 15:20:07,475 INFO    SenderThread:171866 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-03-05 15:20:07,475 DEBUG   SenderThread:171866 [sender.py:send():382] send: history
2024-03-05 15:20:07,475 DEBUG   SenderThread:171866 [sender.py:send_request():409] send_request: summary_record
2024-03-05 15:20:07,475 INFO    SenderThread:171866 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-03-05 15:20:07,476 DEBUG   SenderThread:171866 [sender.py:send():382] send: history
2024-03-05 15:20:07,476 DEBUG   HandlerThread:171866 [handler.py:handle_request():146] handle_request: partial_history
2024-03-05 15:20:07,476 DEBUG   SenderThread:171866 [sender.py:send_request():409] send_request: summary_record
2024-03-05 15:20:07,477 INFO    SenderThread:171866 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-03-05 15:20:07,477 DEBUG   SenderThread:171866 [sender.py:send():382] send: history
2024-03-05 15:20:07,477 DEBUG   SenderThread:171866 [sender.py:send_request():409] send_request: summary_record
2024-03-05 15:20:07,477 INFO    SenderThread:171866 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-03-05 15:20:07,477 DEBUG   SenderThread:171866 [sender.py:send():382] send: history
2024-03-05 15:20:07,477 DEBUG   SenderThread:171866 [sender.py:send_request():409] send_request: summary_record
2024-03-05 15:20:07,477 INFO    SenderThread:171866 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-03-05 15:20:07,478 DEBUG   SenderThread:171866 [sender.py:send():382] send: history
2024-03-05 15:20:07,478 DEBUG   SenderThread:171866 [sender.py:send_request():409] send_request: summary_record
2024-03-05 15:20:07,478 INFO    SenderThread:171866 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-03-05 15:20:07,478 DEBUG   SenderThread:171866 [sender.py:send():382] send: history
2024-03-05 15:20:07,478 DEBUG   SenderThread:171866 [sender.py:send_request():409] send_request: summary_record
2024-03-05 15:20:07,479 INFO    SenderThread:171866 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-03-05 15:20:07,479 DEBUG   SenderThread:171866 [sender.py:send():382] send: history
2024-03-05 15:20:07,479 DEBUG   SenderThread:171866 [sender.py:send_request():409] send_request: summary_record
2024-03-05 15:20:07,479 INFO    SenderThread:171866 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-03-05 15:20:07,479 DEBUG   SenderThread:171866 [sender.py:send():382] send: history
2024-03-05 15:20:07,479 DEBUG   SenderThread:171866 [sender.py:send_request():409] send_request: summary_record
2024-03-05 15:20:07,480 INFO    SenderThread:171866 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-03-05 15:20:07,480 DEBUG   SenderThread:171866 [sender.py:send():382] send: history
2024-03-05 15:20:07,480 DEBUG   SenderThread:171866 [sender.py:send_request():409] send_request: summary_record
2024-03-05 15:20:07,480 INFO    SenderThread:171866 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-03-05 15:20:07,480 DEBUG   SenderThread:171866 [sender.py:send():382] send: history
2024-03-05 15:20:07,480 DEBUG   SenderThread:171866 [sender.py:send_request():409] send_request: summary_record
2024-03-05 15:20:07,481 INFO    SenderThread:171866 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-03-05 15:20:07,481 DEBUG   SenderThread:171866 [sender.py:send():382] send: history
2024-03-05 15:20:07,481 DEBUG   SenderThread:171866 [sender.py:send_request():409] send_request: summary_record
2024-03-05 15:20:07,481 INFO    SenderThread:171866 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-03-05 15:20:07,485 DEBUG   HandlerThread:171866 [handler.py:handle_request():146] handle_request: partial_history
2024-03-05 15:20:07,486 DEBUG   SenderThread:171866 [sender.py:send():382] send: history
2024-03-05 15:20:07,486 DEBUG   SenderThread:171866 [sender.py:send_request():409] send_request: summary_record
2024-03-05 15:20:07,486 INFO    SenderThread:171866 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-03-05 15:20:07,495 DEBUG   HandlerThread:171866 [handler.py:handle_request():146] handle_request: partial_history
2024-03-05 15:20:07,495 DEBUG   SenderThread:171866 [sender.py:send():382] send: history
2024-03-05 15:20:07,496 DEBUG   SenderThread:171866 [sender.py:send_request():409] send_request: summary_record
2024-03-05 15:20:07,496 INFO    SenderThread:171866 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-03-05 15:20:07,505 DEBUG   HandlerThread:171866 [handler.py:handle_request():146] handle_request: partial_history
2024-03-05 15:20:07,506 DEBUG   SenderThread:171866 [sender.py:send():382] send: history
2024-03-05 15:20:07,506 DEBUG   SenderThread:171866 [sender.py:send_request():409] send_request: summary_record
2024-03-05 15:20:07,506 INFO    SenderThread:171866 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-03-05 15:20:07,514 DEBUG   HandlerThread:171866 [handler.py:handle_request():146] handle_request: partial_history
2024-03-05 15:20:07,515 DEBUG   SenderThread:171866 [sender.py:send():382] send: history
2024-03-05 15:20:07,515 DEBUG   SenderThread:171866 [sender.py:send_request():409] send_request: summary_record
2024-03-05 15:20:07,515 INFO    SenderThread:171866 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-03-05 15:20:07,523 DEBUG   HandlerThread:171866 [handler.py:handle_request():146] handle_request: partial_history
2024-03-05 15:20:07,524 DEBUG   SenderThread:171866 [sender.py:send():382] send: history
2024-03-05 15:20:07,524 DEBUG   SenderThread:171866 [sender.py:send_request():409] send_request: summary_record
2024-03-05 15:20:07,524 INFO    SenderThread:171866 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
